Evaluation results for rf:
Hyperparameter Tuning Results for rf:
Parameters, Mean Test Score, Rank
OrderedDict([('max_depth', 40), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 55)]), 0.9507, 5
OrderedDict([('max_depth', 38), ('min_samples_leaf', 4), ('min_samples_split', 9), ('n_estimators', 51)]), 0.9351, 19
OrderedDict([('max_depth', 24), ('min_samples_leaf', 1), ('min_samples_split', 8), ('n_estimators', 52)]), 0.9343, 20
OrderedDict([('max_depth', 50), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 136)]), 0.9531, 2
OrderedDict([('max_depth', 50), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 53)]), 0.9194, 26
OrderedDict([('max_depth', 46), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 127)]), 0.9523, 3
OrderedDict([('max_depth', 10), ('min_samples_leaf', 1), ('min_samples_split', 3), ('n_estimators', 197)]), 0.8944, 30
OrderedDict([('max_depth', 36), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 56)]), 0.9398, 17
OrderedDict([('max_depth', 43), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 50)]), 0.9468, 12
Accuracy: 0.9531, Precision: 0.9546, Recall: 0.9531, F1 Score: 0.9531
              precision    recall  f1-score   support

         0.0       0.98      0.93      0.95       160
         1.0       0.93      0.98      0.95       160

    accuracy                           0.95       320
   macro avg       0.95      0.95      0.95       320
weighted avg       0.95      0.95      0.95       320

[[148  12]
 [  3 157]]
