Preprocessed_Text,CategoryId
"['turkeyiran', 'mobile', 'deal', 'risk', 'turkey', 'investment', 'iran', 'mobile', 'industry', 'look', 'set', 'scrapped', 'biggest', 'mobile', 'firm', 'saw', 'investment', 'slashed', 'mp', 'iran', 'parliament', 'voted', 'large', 'majority', 'cut', 'turkcells', 'stake', 'new', 'mobile', 'network', '70', '49', 'move', 'justified', 'national', 'security', 'ground', 'follows', 'earlier', 'vote', 'mp', 'give', 'veto', 'foreign', 'investment', 'turkcell', 'said', 'decision', 'increase', 'risk', 'attached', 'project', 'although', 'company', 'statement', 'said', 'would', 'continue', 'monitor', 'development', 'observer', 'said', 'thought', 'turkcell', 'set', 'pull', '3bn', 'deal', 'possibility', 'carrying', 'project', 'next', 'zero', 'said', 'atinc', 'ozkan', 'analyst', 'finans', 'investment', 'istanbul', 'turkcell', 'back', 'mtn', 'south', 'african', 'firm', 'lost', 'original', 'tender', 'may', 'well', 'back', 'running', 'company', 'said', 'prepared', 'accept', 'minority', 'stake', 'iran', 'award', 'mobile', 'deal', 'turkcells', 'mobile', 'deal', 'second', 'turkish', 'investment', 'iran', 'run', 'trouble', 'turkishaustrian', 'consortium', 'tav', 'chosen', 'build', 'run', 'tehran', 'new', 'imam', 'khomeini', 'international', 'airport', 'army', 'closed', 'hour', 'opened', 'may', '2004', 'case', 'justification', 'national', 'security', 'amid', 'allegation', 'turkish', 'firm', 'close', 'israel', 'hardline', 'posture', 'taken', 'parliament', 'dominated', 'religious', 'conservative', 'could', 'yet', 'impact', 'inward', 'investment']",1
"['decade', 'good', 'website', 'design', 'web', 'look', 'different', 'today', '10', 'year', 'ago', 'back', '1994', 'yahoo', 'launched', 'website', 'textbased', 'amazon', 'google', 'ebay', 'yet', 'appear', 'say', 'usability', 'guru', 'dr', 'jakob', 'nielsen', 'thing', 'stayed', 'constant', 'decade', 'namely', 'principle', 'make', 'site', 'easy', 'use', 'dr', 'nielsen', 'looked', 'back', 'decade', 'work', 'usability', 'considered', 'whether', '34', 'core', 'guideline', 'drawn', 'back', 'relevant', 'web', 'today', 'roughly', '80', 'thing', 'found', '10', 'year', 'ago', 'still', 'issue', 'today', 'said', 'gone', 'away', 'user', 'changed', '10', 'changed', 'technology', 'changed', 'design', 'crime', 'splash', 'screen', 'get', 'user', 'site', 'trying', 'visit', 'web', 'designer', 'indulging', 'artistic', 'urge', 'almost', 'disappeared', 'said', 'dr', 'nielsen', 'there', 'great', 'stability', 'usability', 'concern', 'told', 'bbc', 'news', 'website', 'dr', 'nielsen', 'said', 'basic', 'principle', 'usability', 'centring', 'around', 'ease', 'use', 'clear', 'thinking', 'site', 'total', 'design', 'important', 'ever', 'necessary', 'aware', 'thing', 'issue', 'remain', 'said', 'still', 'important', 'net', 'changed', 'much', 'people', 'thought', 'would', 'lot', 'people', 'thought', 'design', 'usability', 'temporary', 'problem', 'broadband', 'taking', 'said', 'small', 'number', 'case', 'usability', 'issue', 'go', 'away', 'broadband', 'dr', 'nielsen', 'said', 'success', 'site', 'google', 'amazon', 'ebay', 'yahoo', 'showed', 'close', 'attention', 'design', 'user', 'need', 'important', 'four', 'site', 'extremely', 'profitable', 'extremely', 'successful', 'said', 'dr', 'nielsen', 'adding', 'largely', 'defined', 'commercial', 'success', 'net', 'based', 'user', 'empowerment', 'make', 'easy', 'people', 'thing', 'internet', 'said', 'making', 'simple', 'powerful', 'tool', 'available', 'user', 'none', 'fancy', 'glamorous', 'look', 'added', 'declaring', 'surprised', 'site', 'widely', 'copied', 'future', 'dr', 'nielsen', 'belief', 'search', 'engine', 'play', 'even', 'bigger', 'part', 'helping', 'people', 'get', 'grip', 'huge', 'amount', 'information', 'online', 'becoming', 'like', 'operating', 'system', 'internet', 'said', 'said', 'fact', 'useful', 'meant', 'could', 'better', 'currently', 'said', 'search', 'site', 'good', 'job', 'describing', 'information', 'return', 'response', 'query', 'often', 'people', 'look', 'website', 'judge', 'whether', 'useful', 'tool', 'watch', 'behaviour', 'people', 'website', 'see', 'actually', 'find', 'useful', 'could', 'also', 'help', 'refine', 'result', 'research', 'dr', 'nielsen', 'show', 'people', 'getting', 'sophisticated', 'use', 'search', 'engine', 'latest', 'statistic', 'many', 'word', 'people', 'use', 'search', 'engine', 'show', 'average', 'use', '22', 'term', '1994', '13', 'word', 'used', 'think', 'amazing', 'seen', 'doubling', '10year', 'period', 'search', 'term', 'said', 'dr', 'nielsen', 'hear', 'jakob', 'nielsen', 'web', 'design', 'bbc', 'world', 'service', 'programme', 'go', 'digital']",4
"['edward', 'tip', 'idowu', 'euro', 'gold', 'world', 'outdoor', 'triple', 'jump', 'record', 'holder', 'bbc', 'pundit', 'jonathan', 'edward', 'belief', 'phillips', 'idowu', 'take', 'gold', 'european', 'indoor', 'championship', 'idowu', 'landed', '1730m', 'british', 'trial', 'sheffield', 'last', 'month', 'lead', 'world', 'triple', 'jump', 'ranking', 'jump', 'well', 'sheffield', 'could', 'win', 'gold', 'medal', 'said', 'edward', 'ability', 'undoubted', 'best', 'performance', 'seem', 'happen', 'domestic', 'meeting', 'idowu', 'made', 'breakthrough', 'five', 'year', 'ago', 'far', 'commonwealth', 'silver', 'medal', 'name', 'edward', 'kept', 'idowu', 'top', 'spot', 'manchester', 'game', 'belief', 'european', 'indoors', 'madrid', 'represent', 'chance', '26yearold', 'prove', 'credential', 'britain', 'top', 'triple', 'jumper', 'start', 'producing', 'international', 'level', 'beginning', 'said', 'edward', 'phillips', 'still', 'need', 'much', 'consistent', 'im', 'sure', 'victory', 'madrid', 'build', 'confidence', 'selfbelief', 'best', 'world', 'qualifying', 'round', 'men', 'triple', 'jump', 'madrid', 'take', 'place', 'friday', 'final', 'scheduled', 'saturday', 'olympic', 'champion', 'christian', 'olsson', 'taking', 'part', 'entire', 'indoor', 'season', 'ankle', 'injury']",2
"['wenger', 'offer', 'mutu', 'hope', 'arsenal', 'bos', 'arsene', 'wenger', 'would', 'consider', 'signing', 'adrian', 'mutu', 'striker', 'served', 'drug', 'ban', 'mutu', 'sacked', 'chelsea', 'friday', 'testing', 'positive', 'cocaine', 'move', 'wenger', 'backed', 'said', 'dont', 'even', 'wonder', 'could', 'happen', 'think', 'suspended', 'long', 'period', 'served', 'suspension', 'right', 'start', 'zero', 'would', 'meet', 'player', 'see', 'tell', 'mutu', 'face', 'ban', 'six', 'month', 'two', 'year', 'football', 'association', 'decides', 'punishment', 'chelsea', 'decided', 'act', 'case', 'heard', 'sacked', 'striker', 'ground', 'gross', 'misconduct', 'revealed', 'failed', 'drug', 'test', 'mutu', 'hit', 'club', 'decision', 'saying', 'chelsea', 'destroyed', 'told', 'sunday', 'mirror', 'dont', 'know', 'im', 'going', 'shocked', 'surprised', 'decision', 'didnt', 'expect', 'pay', 'suspended', 'never', 'thought', 'would', 'sack', 'either', 'didnt', 'wait', 'career', 'ruin', 'might', 'well', 'walk', 'away', 'football', 'left', 'chelsea', 'criticised', 'stance', 'professional', 'footballer', 'association', 'accusing', 'club', 'failing', 'duty', 'care', 'player', 'mutu', 'agreed', 'adding', 'unfair', 'going', 'sack', 'done', 'afterwards', 'go', 'public', 'make', 'example', 'make', 'difficult']",2
"['smith', 'work', 'scottish', 'wonder', 'worst', 'kept', 'secret', 'scottish', 'football', 'revealed', 'thursday', 'walter', 'smith', 'named', 'new', 'national', 'manager', 'moment', 'berti', 'vogts', 'miserable', 'tenure', 'charge', 'scotland', 'ended', 'former', 'ranger', 'everton', 'bos', 'overwhelming', 'favourite', 'post', 'smith', 'man', 'must', 'one', 'hardest', 'job', 'football', '56yearold', 'take', 'time', 'national', 'side', 'doldrums', 'scotland', 'reached', 'major', 'final', 'since', 'world', 'cup', '1998', 'reaching', 'germany', '2006', 'look', 'near', 'impossible', 'picked', 'two', 'point', 'opening', 'three', 'game', 'qualifying', 'race', 'fifa', 'ranking', 'see', 'scotland', 'listed', 'time', 'low', '77th', 'like', 'estonia', 'ghana', 'angola', 'thailand', 'scotland', 'blessed', 'quality', 'player', 'experience', 'top', 'level', 'smith', 'get', 'best', 'meagre', 'resource', 'smith', 'track', 'record', 'make', 'impressive', 'reading', 'widely', 'respected', 'within', 'game', 'man', 'alex', 'fergusons', 'assistant', 'scotland', 'played', '1986', 'world', 'cup', 'seven', 'league', 'title', 'ranger', 'appointment', 'widely', 'endorsed', 'many', 'game', 'top', 'name', 'including', 'ferguson', 'graeme', 'souness', 'took', 'ibrox', 'assistant', '1986', 'character', 'like', 'souness', 'ferguson', 'current', 'ibrox', 'manager', 'alex', 'mcleish', 'cite', 'smith', 'experience', 'expansive', 'knowledge', 'scottish', 'game', 'much', 'made', 'vogts', 'inability', 'express', 'player', 'medium', 'certainly', 'case', 'smith', 'former', 'dundee', 'united', 'dumbarton', 'fullback', 'managerial', 'old', 'school', 'straight', 'talking', 'never', 'slow', 'let', 'player', 'know', 'expects', 'better', 'often', 'use', 'colourful', 'invective', 'remembered', 'vogts', 'came', 'scotland', 'impressive', 'curriculum', 'vitae', 'world', 'cup', 'winner', 'player', 'european', 'championship', 'winner', 'manager', 'smith', 'inherit', 'problem', 'vogts', 'callow', 'squad', 'player', 'exceptional', 'talent', 'remains', 'seen', 'smith', 'experience', 'rash', 'calloffs', 'blighted', 'much', 'vogts', 'preparation', 'work', 'fresh', 'start', 'scottish', 'national', 'team', 'imperative', 'smith', 'widely', 'regarded', 'safe', 'pair', 'hand', 'safe', 'pair', 'hand', 'enough', 'adroit', 'hand', 'magician', 'might', 'required']",2
"['news', 'corp', 'make', '54bn', 'fox', 'offer', 'news', 'corporation', 'seeking', 'buy', 'minority', 'investor', 'fox', 'entertainment', 'group', 'broadcasting', 'subsidiary', '54bn', '37bn', 'medium', 'giant', 'run', 'rupert', 'murdoch', 'owns', '82', 'share', 'company', 'home', 'fox', 'television', 'network', '20th', 'century', 'fox', 'film', 'studio', 'move', 'follows', 'news', 'corp', 'decision', 'register', 'business', 'u', '20th', 'century', 'fox', 'recent', 'film', 'release', 'include', 'heart', 'huckabees', 'robot', 'fox', 'put', 'hit', 'tv', 'series', '24', 'term', 'offer', 'minority', 'fox', 'shareholder', 'receive', '190', 'news', 'corp', 'share', 'return', 'fox', 'share', 'hold', 'analyst', 'said', 'decision', 'list', 'news', 'corp', 'u', 'result', 'firm', 'share', 'trading', 'new', 'york', 'rather', 'sydney', 'nullified', 'need', 'retain', 'separate', 'stock', 'market', 'listing', 'fox', 'entertainment', 'share', 'news', 'corp', 'investor', 'voted', 'october', 'approve', 'transfer', 'company', 'corporate', 'domicile', 'australia', 'u', 'state', 'delaware', 'move', 'designed', 'help', 'news', 'corp', 'attract', 'investment', 'largest', 'u', 'financial', 'institution', 'make', 'easier', 'raise', 'capital', 'fox', 'entertainment', 'group', 'generated', 'revenue', '12bn', 'last', 'year', 'news', 'corp', 'share', 'fell', '25', 'cent', '1765', 'share', 'offer', 'announced', 'fox', 'share', '19', 'cent', '3122']",1
"['vodafone', 'appoints', 'new', 'japan', 'bos', 'vodafone', 'drafted', 'uk', 'chief', 'executive', 'william', 'morrow', 'take', 'charge', 'troubled', 'japanese', 'operation', 'mr', 'morrow', 'succeed', 'shiro', 'tsuda', 'president', 'vodafone', 'kk', 'japan', 'number', 'three', 'mobile', 'operator', 'april', 'mr', 'tsuda', 'become', 'chairman', 'appointed', 'president', 'two', 'month', 'ago', 'business', 'struggled', 'since', 'losing', 'customer', 'january', 'vodafone', 'pinned', 'hope', 'launch', '3g', 'phone', 'november', 'demand', 'slow', '15', 'million', 'customer', 'japan', 'vodafone', 'found', 'difficult', 'satisfy', 'japan', 'technologically', 'demanding', 'mobile', 'user', 'suffered', 'net', 'loss', '58000', 'customer', 'january', 'second', 'monthly', 'reverse', 'last', 'year', 'vodafone', 'going', 'need', 'put', 'lot', 'money', 'japan', 'want', 'rebuild', 'business', 'tetsuro', 'tsusaka', 'telecom', 'analyst', 'deutsche', 'bank', 'told', 'reuters', 'know', 'worth', 'spend', 'kind', 'money', 'japan']",1
"['duff', 'ruled', 'barcelona', 'clash', 'chelseas', 'damien', 'duff', 'ruled', 'wednesday', 'champion', 'league', 'clash', 'barcelona', 'nou', 'camp', 'duff', 'sustained', 'knee', 'injury', 'fa', 'cup', 'defeat', 'newcastle', 'manager', 'jose', 'mourinho', 'said', 'run', 'injury', 'painful', 'mourinho', 'revealed', 'defender', 'willian', 'gallas', 'striker', 'didier', 'drogba', 'starting', 'lineup', 'blue', 'bos', 'took', 'unusual', 'step', 'naming', 'side', 'day', 'match', 'jole', 'cole', 'named', 'midfield', 'mourinho', 'said', 'one', 'session', 'think', 'drogba', 'play', 'gallas', 'play', 'drogba', 'trained', 'monday', 'problem', 'tuesday', 'gallas', 'feel', 'play', 'want', 'play', 'protecting', 'still', 'okay', 'play', 'drogba', 'chelseas', '24m', 'striker', 'missed', 'last', 'three', 'week', 'injury', 'cech', 'ferreira', 'carvalho', 'terry', 'gallas', 'tiago', 'makelele', 'lampard', 'cole', 'drogba', 'gudjohnsen']",2
"['multipurpose', 'tv', 'aid', 'india', 'twothirds', 'world', 'population', '4', 'billion', 'people', 'live', '2000', 'year', 'le', 'might', 'think', 'last', 'thing', 'mind', 'would', 'getting', 'television', 'set', 'computer', 'thats', 'case', 'many', 'people', 'developing', 'world', 'give', 'one', 'daily', 'meal', 'afford', 'buy', 'tv', 'indianborn', 'computer', 'engineer', 'think', 'he', 'come', 'way', 'give', 'cheap', 'access', 'internet', 'carnegie', 'mellon', 'professor', 'raj', 'reddy', 'spent', 'bulk', 'professional', 'career', 'trying', 'find', 'way', 'make', 'technology', 'accessible', 'poor', 'people', 'first', 'step', 'figure', 'poor', 'people', 'would', 'want', 'personal', 'computer', 'professor', 'reddy', 'think', 'pretty', 'good', 'idea', 'might', 'come', 'village', 'say', 'prof', 'reddy', 'know', 'population', 'like', 'many', 'illiterate', 'many', 'concern', 'nobody', 'use', 'conventional', 'us', 'pc', 'word', 'processing', 'powerpoint', 'said', 'clear', 'people', 'wanted', 'use', 'pc', 'village', 'usable', 'illiterate', 'people', 'must', 'primarily', 'entertainment', 'education', 'telemedicine', 'access', 'expert', 'advice', 'prof', 'reddy', 'also', 'think', 'tying', 'kind', 'aid', 'package', 'wrong', 'approach', 'asked', 'aid', 'group', 'could', 'possibly', 'give', 'expensive', 'computer', '250', 'million', 'le', 'fortunate', 'indian', 'let', 'alone', 'billion', 'poor', 'people', 'around', 'world', 'instead', 'prof', 'reddy', 'decided', 'think', '250', 'million', 'indian', 'potential', 'market', 'problem', 'becomes', 'one', 'making', 'product', 'compelling', 'enough', 'must', 'compelling', 'would', 'give', 'third', 'meal', 'order', 'prof', 'reddy', 'say', 'people', 'today', 'television', 'set', 'go', 'india', 'many', 'country', 'first', 'go', 'get', 'television', 'set', 'worry', 'one', 'meal', 'personalized', 'entertainment', 'become', 'important', 'hatched', 'completely', 'new', 'idea', 'call', 'pctvt', 'personal', 'computer', 'television', 'telephone', 'one', 'run', 'normal', 'desktop', 'machine', 'literate', 'user', 'surf', 'application', 'keyboard', 'mouse', 'illiterate', 'user', 'use', 'look', 'like', 'television', 'remote', 'control', 'screen', 'picture', 'word', 'designate', 'application', 'like', 'tv', 'voice', 'mail', 'video', 'email', 'dependence', 'graphic', 'video', 'audio', 'mean', 'computer', 'illiterate', 'person', 'need', '100', 'time', 'power', 'memory', 'one', 'phd', 'prassana', 'rambathla', 'one', 'prof', 'reddys', 'graduate', 'student', 'say', 'youre', 'talking', 'illiterate', 'youre', 'talking', 'audio', 'video', 'demand', 'exponentially', 'high', 'bandwidth', 'cant', 'choke', 'point', 'time', 'withstand', 'anything', 'matter', 'youre', 'pressing', 'major', 'part', 'making', 'foolproof', 'tough', 'never', 'break', 'say', 'carnegie', 'mellon', 'team', 'say', 'project', 'possible', 'pc', 'much', 'cheaper', 'builtin', 'audio', 'video', 'hardware', 'software', 'limited', 'trial', 'pctvt', 'due', 'start', 'month', 'indian', 'state', 'andhra', 'pradesh', 'although', 'andhra', 'pradesh', 'fairly', 'good', 'infrastructure', 'work', 'done', 'ensure', 'reliable', 'connection', 'net', 'prof', 'reddy', 'teamed', 'eric', 'brewer', 'university', 'california', 'berkeley', 'answer', 'say', 'prof', 'brewer', 'wifi', 'looking', 'thing', 'youll', 'see', 'starbucks', 'many', 'hotspot', 'say', 'lot', 'work', 'longdistance', 'wireless', 'make', 'network', 'work', 'better', 'presence', 'intermittency', 'power', 'go', 'link', 'go', 'computer', 'youre', 'connected', 'get', 'turned', 'reason', 'prof', 'reddy', 'say', 'hope', 'lease', 'pctvts', '10', 'month', 'think', 'indian', 'rent', 'unit', 'television', 'dvd', 'capability', 'reddy', 'say', 'introduce', 'pctvts', 'technology', 'video', 'mail', 'example', 'farmer', 'could', 'use', 'pctvts', 'webcam', 'send', 'picture', 'harmful', 'insect', 'local', 'official', 'could', 'send', 'back', 'proposed', 'course', 'action', 'farmer', 'prof', 'reddy', 'think', 'kind', 'communication', 'real', 'payoff', 'underlying', 'problem', 'say', 'increase', 'wealth', 'reduce', 'poverty', 'reduce', 'illiteracy', 'improve', 'health', 'care', 'im', 'postulating', 'technology', 'enable', 'didnt', 'would', 'uphill', 'battle', 'even', 'technology', 'uphill', 'battle', 'tool', 'hope', 'reach', 'way', 'possible', 'clark', 'boyd', 'technology', 'correspondent', 'world', 'bbc', 'world', 'service', 'wgbhboston', 'coproduction']",4
"['bbc', 'poll', 'indicates', 'economic', 'gloom', 'citizen', 'majority', 'nation', 'surveyed', 'bbc', 'world', 'service', 'poll', 'believe', 'world', 'economy', 'worsening', 'respondent', 'also', 'said', 'national', 'economy', 'getting', 'worse', 'asked', 'family', 'financial', 'outlook', 'majority', '14', 'country', 'said', 'positive', 'future', 'almost', '23000', 'people', '22', 'country', 'questioned', 'poll', 'mostly', 'conducted', 'asian', 'tsunami', 'disaster', 'poll', 'found', 'majority', 'plurality', 'people', '13', 'country', 'believed', 'economy', 'going', 'downhill', 'compared', 'respondent', 'nine', 'country', 'believed', 'improving', 'surveyed', 'three', 'country', 'split', 'percentage', 'term', 'average', '44', 'respondent', 'country', 'said', 'world', 'economy', 'getting', 'worse', 'compared', '34', 'said', 'improving', 'similarly', '48', 'pessimistic', 'national', 'economy', '41', 'optimistic', '47', 'saw', 'family', 'economic', 'condition', 'improving', '36', 'said', 'getting', 'worse', 'poll', '22953', 'people', 'conducted', 'international', 'polling', 'firm', 'globescan', 'together', 'program', 'international', 'policy', 'attitude', 'pipa', 'university', 'maryland', 'world', 'economy', 'picked', 'difficult', 'time', 'year', 'ago', 'people', 'seem', 'fully', 'absorbed', 'development', 'though', 'personally', 'experiencing', 'effect', 'said', 'pipa', 'director', 'steven', 'kull', 'people', 'around', 'world', 'saying', 'im', 'ok', 'world', 'isnt', 'may', 'perception', 'war', 'terrorism', 'religious', 'political', 'division', 'making', 'world', 'worse', 'place', 'even', 'though', 'far', 'reflected', 'global', 'economic', 'performance', 'say', 'bbcs', 'elizabeth', 'blunt', 'country', 'people', 'optimistic', 'world', 'family', 'two', 'fastgrowing', 'developing', 'economy', 'china', 'india', 'followed', 'indonesia', 'china', 'seen', 'two', 'decade', 'blistering', 'economic', 'growth', 'led', 'wealth', 'creation', 'huge', 'scale', 'say', 'bbcs', 'louisa', 'lim', 'beijing', 'result', 'also', 'may', 'reflect', 'untrammelled', 'confidence', 'people', 'subject', 'endless', 'government', 'propaganda', 'country', 'rosy', 'economic', 'future', 'correspondent', 'say', 'south', 'korea', 'pessimistic', 'respondent', 'italy', 'mexico', 'also', 'quite', 'gloomy', 'bbcs', 'david', 'willey', 'rome', 'say', 'one', 'reason', 'result', 'changeover', 'lira', 'euro', '2001', 'widely', 'viewed', 'biggest', 'reason', 'wage', 'salary', 'worth', 'le', 'used', 'philippine', 'among', 'upbeat', 'country', 'prospect', 'respondent', 'family', 'one', 'pessimistic', 'world', 'economy', 'pipa', 'conducted', 'poll', '15', 'november', '2004', '3', 'january', '2005', 'across', '22', 'country', 'facetoface', 'telephone', 'interview', 'interview', 'took', 'place', '15', 'november', '2004', '5', 'january', '2005', 'margin', 'error', '25', '4', 'point', 'depending', 'country', 'eight', 'country', 'sample', 'limited', 'major', 'metropolitan', 'area']",1
"['india', 'widens', 'access', 'telecom', 'india', 'raised', 'limit', 'foreign', 'direct', 'investment', 'telecom', 'company', '49', '74', 'communication', 'minister', 'dayanidhi', 'maran', 'said', 'need', 'fund', 'fastgrowing', 'mobile', 'market', 'government', 'hope', 'increase', 'number', 'mobile', 'user', '95', 'million', '200', '250', 'million', '2007', 'need', 'least', '20bn', '106bn', 'investment', 'part', 'come', 'foreign', 'direct', 'investment', 'said', 'mr', 'maran', 'decision', 'raise', 'limit', 'foreign', 'investor', 'faced', 'considerable', 'opposition', 'communist', 'party', 'give', 'crucial', 'support', 'coalition', 'headed', 'prime', 'minister', 'manmohan', 'singh', 'potential', 'foreign', 'investor', 'however', 'need', 'government', 'approval', 'increase', 'stake', 'beyond', '49', 'mr', 'maran', 'said', 'key', 'position', 'chief', 'executive', 'chief', 'technology', 'officer', 'chief', 'financial', 'officer', 'held', 'indian', 'added', 'analyst', 'investor', 'welcomed', 'government', 'decision', 'positive', 'development', 'carrier', 'investment', 'community', 'looking', 'take', 'longerterm', 'view', 'huge', 'growth', 'indian', 'telecom', 'market', 'said', 'gartners', 'principal', 'analyst', 'kobita', 'desai', 'fdi', 'relaxation', 'coupled', 'rapid', 'local', 'market', 'growth', 'could', 'really', 'ignite', 'interest', 'indian', 'telecommunication', 'industry', 'added', 'ernst', 'young', 'sanjay', 'mehta', 'investment', 'bank', 'morgan', 'stanley', 'forecast', 'india', 'mobile', 'market', 'likely', 'grow', '40', 'year', '2007', 'indian', 'mobile', 'market', 'currently', 'dominated', 'four', 'company', 'bharti', 'televentures', 'allied', 'singapore', 'telecom', 'essar', 'linked', 'hong', 'kongbased', 'hutchison', 'whampoa', 'sterling', 'group', 'tata', 'group']",1
"['nasdaq', 'planning', '100mshare', 'sale', 'owner', 'technologydominated', 'nasdaq', 'stock', 'index', 'plan', 'sell', 'share', 'public', 'list', 'market', 'operates', 'according', 'registration', 'document', 'filed', 'security', 'exchange', 'commission', 'nasdaq', 'stock', 'market', 'plan', 'raise', '100m', '52m', 'sale', 'observer', 'see', 'another', 'step', 'closer', 'full', 'public', 'listing', 'however', 'nasdaq', 'icon', '1990s', 'technology', 'boom', 'recently', 'poured', 'cold', 'water', 'suggestion', 'company', 'first', 'sold', 'share', 'private', 'placement', '2000', '2001', 'technically', 'went', 'public', '2002', 'stock', 'started', 'trading', 'otc', 'bulletin', 'board', 'list', 'equity', 'trade', 'occasionally', 'nasdaq', 'make', 'money', 'sale', 'investor', 'bought', 'share', 'private', 'placings', 'filing', 'document', 'said', 'nasdaq', 'made', 'share', 'technology', 'firm', 'company', 'high', 'growth', 'potential', 'potent', 'symbol', '1990s', 'internet', 'telecom', 'boom', 'nosediving', 'bubble', 'burst', 'recovery', 'fortune', 'tech', 'giant', 'intel', 'dotcom', 'survivor', 'amazon', 'helped', 'revive', 'fortune']",1
"['final', 'hunt', 'held', 'ban', 'loom', 'hunt', 'england', 'wale', 'begun', 'last', 'day', 'hunting', 'dog', 'legal', 'due', 'later', 'thousand', 'supporter', 'expected', 'turn', '250', 'meet', 'many', 'altered', 'normal', 'schedule', 'thursday', 'ban', 'hunting', 'dog', 'come', 'effect', '0001', 'gmt', 'friday', 'countryside', 'alliance', 'latest', 'legal', 'bid', 'block', 'ban', 'thwarted', 'wednesday', 'appeal', 'court', 'ruled', 'hunting', 'act', 'lawful', 'group', 'say', 'hunting', 'continue', 'form', 'ban', 'come', 'hunt', 'expected', 'test', 'new', 'law', 'limit', 'others', 'expected', 'defy', 'ban', 'continuing', 'hunt', 'illegally', 'antihunt', 'organisation', 'ban', 'culmination', 'year', 'campaigning', 'say', 'hope', 'stay', 'within', 'law', 'mike', 'hobday', 'league', 'cruel', 'sport', 'told', 'bbc', 'news', 'weve', 'long', 'urged', 'go', 'drag', 'hunting', 'follow', 'artificial', 'scent', 'hope', 'continue', 'chase', 'fox', 'chase', 'wild', 'mammal', 'around', 'countryside', 'thats', 'law', 'confident', 'theyll', 'brought', 'justice', 'headquarters', 'quorn', 'hunt', 'leicestershire', 'feeling', 'running', 'high', 'hunt', 'enthusiast', 'prepared', 'final', 'legal', 'hunt', 'bbc', 'correspondent', 'sarah', 'mukherjee', 'said', 'hunt', 'supporter', 'tear', 'said', 'many', 'people', 'share', 'countryside', 'alliance', 'optimism', 'hunting', 'would', 'able', 'continue', 'farmer', 'geoff', 'brook', 'senior', 'member', 'quorn', 'hunt', 'told', 'bbc', 'news', 'people', 'life', 'revolved', 'around', 'hunting', 'described', 'ban', 'ridiculous', 'badly', 'thought', 'said', 'would', 'hard', 'people', 'defy', 'would', 'want', 'risk', 'income', 'getting', 'criminal', 'record', 'court', 'appeal', 'wednesday', 'countryside', 'alliance', 'failed', 'attempt', 'hunting', 'act', 'ruled', 'invalid', 'say', 'ban', 'unenforceable', 'law', 'unclear', 'impossible', 'police', 'alliance', 'say', 'hunt', 'supporter', 'go', 'test', 'law', 'limit', 'saturday', 'league', 'cruel', 'sport', 'rspca', 'say', 'monitor', 'hunt', 'assist', 'police', 'bringing', 'prosecution', 'association', 'chief', 'police', 'officer', 'issued', 'guidance', 'force', 'deal', 'new', 'rule', 'spokesman', 'said', 'basically', 'going', 'police', 'officer', 'chasing', 'car', 'across', 'field', 'based', 'intelligence', 'information', 'received', 'well', 'decision', 'police', 'individual', 'hunt', 'left', 'local', 'force', 'officer', 'sent', 'hunt', 'disruption', 'expected', 'said', 'police', 'would', 'consider', 'evidence', 'submitted', 'antihunt', 'organisation', 'merit']",3
"['child', 'vote', 'shrek', '2', 'best', 'film', 'young', 'uk', 'film', 'fan', 'voted', 'animated', 'hollywood', 'hit', 'shrek', '2', 'best', 'film', 'childrens', 'bafta', 'award', 'sunday', '6000', 'child', 'voted', 'category', 'chosen', 'fan', 'harry', 'potter', 'prisoner', 'azkaban', 'runnerup', 'poll', 'choice', 'bafta', 'expert', 'named', 'best', 'feature', 'film', 'bbc', 'one', 'saturday', 'morning', 'show', 'dick', 'dom', 'da', 'bungalow', 'two', 'award', 'best', 'entertainment', 'best', 'presenter', 'richard', 'mccourt', 'dominic', 'wood', 'former', 'playschool', 'presenter', 'floella', 'benjamin', 'awarded', 'special', 'award', 'outstanding', 'creative', 'contribution', 'childrens', 'film', 'television', 'first', 'appeared', 'playschool', '25', 'year', 'ago', 'made', 'obe', '2001', 'service', 'broadcasting', 'south', 'americanthemed', 'cartoon', 'joko', 'jakamoko', 'toto', 'honour', 'preschool', 'animation', 'writer', 'tony', 'collingwood', 'original', 'writer', 'debbie', 'isitt', 'award', 'best', 'adapted', 'writer', 'work', 'jacqueline', 'wilson', 'illustrated', 'mum', 'award', 'best', 'school', 'drama', 'school', 'factual', 'primary', 'thinking', 'skill', 'think', 'hiding', 'place', 'school', 'factual', 'secondary', 'search', 'tartan', 'turban', 'preschool', 'live', 'action', 'balamory', 'animation', 'brush', 'head', 'drama', 'featherboy', 'factual', 'serious', 'desert', 'interactive', 'bafta', 'king', 'arthur', 'international', 'category', '8', 'simple', 'rule', 'dating', 'teenage', 'daughter']",0
